episode,reward,epsilon
67,-9.934,0.7111635524897149
68,-1.8039999999999985,0.7076077347272662
69,-6.550000000000001,0.7040696960536299
70,11.98,0.7005493475733617
71,7.049999999999999,0.697046600835495
72,-7.6259999999999994,0.6935613678313175
73,7.35,0.6900935609921609
74,-7.9559999999999995,0.6866430931872001
75,-6.212,0.6832098777212641
76,-3.461999999999998,0.6797938283326578
77,10.583999999999998,0.6763948591909945
78,-7.546,0.6730128848950395
79,1.4759999999999973,0.6696478204705644
80,-1.1879999999999997,0.6662995813682115
81,-6.212,0.6629680834613705
82,5.922000000000001,0.6596532430440636
83,3.5999999999999996,0.6563549768288433
84,-6.550000000000001,0.653073201944699
85,-6.582000000000001,0.6498078359349755
86,-10.368,0.6465587967553006
87,-7.61,0.6433260027715241
88,-9.008,0.6401093727576664
89,-6.3500000000000005,0.6369088258938781
90,-7.9559999999999995,0.6337242817644086
91,-9.134,0.6305556603555866
92,-13.065999999999999,0.6274028820538087
93,5.310000000000002,0.6242658676435396
94,-6.606,0.6211445383053219
95,10.687999999999995,0.6180388156137953
96,18.252,0.6149486215357263
97,-0.7700000000000014,0.6118738784280476
98,7.491999999999999,0.6088145090359074
99,-5.385999999999999,0.6057704364907278
100,-0.29599999999999993,0.6027415843082742
101,17.666,0.5997278763867329
102,-9.008,0.5967292370047992
103,-2.2479999999999993,0.5937455908197752
104,5.834000000000001,0.5907768628656763
105,23.130000000000003,0.5878229785513479
106,-4.531999999999999,0.5848838636585911
107,-7.9559999999999995,0.5819594443402982
108,-0.29599999999999993,0.5790496471185967
109,1.504000000000002,0.5761543988830038
110,-7.9559999999999995,0.5732736268885887
111,9.189999999999998,0.5704072587541458
112,-10.208,0.567555222460375
113,-11.294,0.5647174463480732
114,-6.606,0.5618938591163328
115,2.392000000000003,0.5590843898207511
116,6.280000000000001,0.5562889678716474
117,10.13,0.5535075230322891
118,7.7500000000000036,0.5507399854171277
119,-0.8260000000000005,0.547986285490042
120,0.18599999999999905,0.5452463540625918
121,-7.546,0.5425201222922789
122,-6.582000000000001,0.5398075216808175
123,-11.66,0.5371084840724134
124,6.069999999999999,0.5344229416520513
125,-6.606,0.531750826943791
126,31.619999999999997,0.5290920728090721
127,-10.04,0.5264466124450268
128,-5.027999999999999,0.5238143793828016
129,-6.606,0.5211953074858876
130,-7.9559999999999995,0.5185893309484582
131,-0.29599999999999993,0.5159963842937159
132,-8.298,0.5134164023722473
133,-5.962,0.510849320360386
134,-6.212,0.5082950737585841
135,9.106000000000002,0.5057535983897912
136,-7.634,0.5032248303978422
137,-11.8,0.500708706245853
138,-7.1579999999999995,0.4982051627146237
139,3.175999999999998,0.49571413690105054
140,-6.606,0.4932355662165453
141,-8.7,0.4907693883854626
142,-6.550000000000001,0.4883155414435353
143,5.403999999999998,0.4858739637363176
144,-12.54,0.483444593917636
145,5.981999999999999,0.4810273709480478
146,15.018,0.47862223409330756
147,-0.668000000000001,0.47622912292284103
148,-6.140000000000001,0.4738479773082268
149,-0.8899999999999988,0.47147873742168567
150,0.20400000000000007,0.46912134373457726
151,-7.61,0.46677573701590436
152,-0.8260000000000005,0.46444185833082485
153,-7.9559999999999995,0.46211964903917074
154,-10.448,0.4598090507939749
155,19.032,0.457510005540005
156,-0.8180000000000005,0.45522245551230495
157,0.5879999999999992,0.4529463432347434
158,-1.0819999999999999,0.4506816115185697
159,-3.678,0.4484282034609769
160,-9.339999999999998,0.446186062443672
161,-5.984,0.4439551321314536
162,3.566000000000002,0.4417353564707963
163,0.18599999999999905,0.43952667968844233
164,-7.134,0.43732904629000013
165,13.258000000000001,0.4351424010585501
166,-0.9859999999999989,0.43296668905325736
167,-7.9559999999999995,0.43080185560799106
168,-7.6339999999999995,0.4286478463299511
169,-2.3359999999999985,0.42650460709830135
170,-0.22999999999999865,0.42437208406280985
171,9.654000000000003,0.4222502236424958
172,-0.7940000000000005,0.42013897252428334
173,0.16199999999999992,0.4180382776616619
174,1.0120000000000005,0.4159480862733536
175,-2.225999999999999,0.41386834584198684
176,-8.498,0.4117990041127769
177,-1.588,0.40974000909221303
178,-6.308,0.40769130904675194
179,12.084,0.40565285250151817
180,-10.812000000000001,0.4036245882390106
181,-10.376000000000001,0.4016064652978155
182,-6.708,0.3995984329713264
183,-8.248,0.3976004408064698
184,-2.466,0.39561243860243744
185,0.5879999999999992,0.3936343764094253
186,-8.58,0.39166620452737816
187,-8.758000000000001,0.3897078735047413
188,-7.9559999999999995,0.3877593341372176
189,10.648,0.3858205374665315
190,3.413999999999998,0.38389143477919885
191,-7.9559999999999995,0.3819719776053028
192,-6.5840000000000005,0.3800621177172763
193,-7.61,0.37816180712868996
194,6.0600000000000005,0.37627099809304654
195,0.16199999999999992,0.3743896431025813
196,-2.3539999999999996,0.37251769488706843
197,-6.606,0.3706551064126331
198,-7.6579999999999995,0.36880183088056995
199,-7.9559999999999995,0.3669578217261671
200,-7.9559999999999995,0.36512303261753626
201,-11.39,0.3632974174544486
202,-0.29599999999999993,0.3614809303671764
203,0.524,0.3596735257153405
204,-7.9559999999999995,0.3578751580867638
205,-12.356000000000002,0.35608578229633
206,-7.384,0.3543053533848483
207,6.691999999999998,0.35253382661792404
208,19.279999999999994,0.3507711574848344
209,-5.01,0.34901730169741024
210,1.6780000000000008,0.3472722151889232
211,-7.9559999999999995,0.3455358541129786
212,-6.486,0.3438081748424137
213,-11.306,0.3420891339682016
214,-9.704,0.3403786882983606
215,-15.19,0.3386767948568688
216,-7.182,0.33698341088258443
217,8.016000000000002,0.3352984938281715
218,-2.469999999999999,0.33362200135903064
219,-9.741999999999999,0.33195389135223546
220,-12.676,0.3302941218954743
221,-7.6579999999999995,0.32864265128599696
222,-10.018,0.326999438029567
223,6.553999999999999,0.3253644408394192
224,-13.006,0.3237376186352221
225,-0.6999999999999994,0.322118930542046
226,-1.2219999999999986,0.32050833588933575
227,-7.456,0.31890579420988907
228,-1.4079999999999995,0.3173112652388396
229,-9.1,0.3157247089126454
230,-2.4839999999999987,0.3141460853680822
231,-6.574,0.3125753549412418
232,-6.236,0.31101247816653554
233,0.4920000000000009,0.30945741577570285
234,-7.61,0.3079101286968243
235,-7.593999999999999,0.3063705780533402
236,-7.61,0.30483872516307353
237,-6.582000000000001,0.3033145315372582
238,4.5059999999999985,0.3017979588795719
239,-5.962,0.30028896908517405
240,-6.308,0.2987875242397482
241,-7.593999999999999,0.29729358661854943
242,-6.612,0.29580711868545667
243,-6.582000000000001,0.2943280830920294
244,-7.232,0.29285644267656924
245,0.20400000000000007,0.2913921604631864
246,7.116000000000003,0.28993519966087045
247,7.091999999999999,0.2884855236625661
248,-9.408,0.28704309604425327
249,-6.574,0.285607880564032
250,-9.09,0.28417984116121187
251,-2.1979999999999995,0.2827589419554058
252,12.528,0.28134514724562876
253,-7.9559999999999995,0.2799384215094006
254,7.148000000000003,0.27853872940185365
255,-6.574,0.27714603575484437
256,26.520000000000003,0.2757603055760701
257,-7.456,0.2743815040481898
258,-3.0439999999999983,0.2730095965279488
259,-6.212,0.27164454854530906
260,-2.5379999999999985,0.2702863258025825
261,-7.9559999999999995,0.2689348941735696
262,17.014000000000003,0.26759021970270175
263,-1.564,0.2662522686041882
264,-0.29599999999999993,0.2649210072611673
265,-10.486,0.26359640222486147
266,-10.55,0.26227842021373715
267,-6.582000000000001,0.2609670281126685
268,-2.889999999999999,0.25966219297210513
269,6.679999999999999,0.2583638820072446
270,-8.572,0.2570720625972084
271,-1.25,0.25578670228422234
272,-3.266000000000001,0.25450776877280124
273,15.991999999999997,0.2532352299289372
274,-7.6259999999999994,0.2519690537792925
275,-9.008,0.2507092085103961
276,-7.1579999999999995,0.2494556624678441
277,-7.9559999999999995,0.24820838415550486
278,-7.853999999999999,0.24696734223472733
279,11.187999999999997,0.2457325055235537
280,-7.9559999999999995,0.24450384299593592
281,-6.606,0.24328132378095624
282,0.8759999999999986,0.24206491716205145
283,21.936000000000003,0.2408545925762412
284,-6.574,0.23965031961336
285,-9.036000000000001,0.2384520680152932
286,-0.6240000000000012,0.23725980767521673
287,-6.582000000000001,0.23607350863684065
288,7.091999999999999,0.23489314109365644
289,-8.741999999999999,0.23371867538818816
290,-3.8900000000000015,0.23255008201124722
291,15.065999999999995,0.231387331601191
292,-8.758000000000001,0.23023039494318503
293,7.025999999999999,0.2290792429684691
294,7.587999999999998,0.22793384675362674
295,-7.9559999999999995,0.22679417751985861
296,-1.4980000000000002,0.22566020663225933
297,-3.026,0.22453190559909803
298,-4.65,0.22340924607110255
299,-8.806,0.22229219984074702
300,6.993999999999999,0.2211807388415433
301,7.516,0.22007483514733558
302,1.966000000000001,0.2189744609715989
303,-5.718000000000001,0.2178795886667409
304,-7.9559999999999995,0.2167901907234072
305,6.1179999999999986,0.21570623976979014
306,-7.9559999999999995,0.21462770857094118
307,-7.9559999999999995,0.21355457002808648
308,30.857999999999997,0.21248679717794605
309,-8.758000000000001,0.21142436319205632
310,15.741999999999994,0.21036724137609603
311,-7.6259999999999994,0.20931540516921554
312,-6.236,0.20826882814336947
313,6.705999999999998,0.20722748400265262
314,23.18,0.20619134658263935
315,7.017999999999999,0.20516038984972615
316,-10.358,0.2041345879004775
317,7.088000000000001,0.2031139149609751
318,6.700000000000001,0.20209834538617025
319,46.438,0.2010878536592394
320,-7.9559999999999995,0.2000824143909432
321,-2.9979999999999998,0.19908200231898848
322,-0.29599999999999993,0.19808659230739353
323,-1.846,0.19709615934585656
324,-6.574,0.19611067854912728
325,-4.459999999999999,0.19513012515638165
326,-7.9559999999999995,0.19415447453059972
327,7.259999999999999,0.19318370215794672
328,-7.288,0.192217783647157
329,-7.9559999999999995,0.1912566947289212
330,-0.8020000000000014,0.1903004112552766
331,-3.419999999999998,0.18934890919900021
332,-7.9559999999999995,0.18840216465300522
333,-6.016000000000003,0.18746015382974018
334,-2.4060000000000015,0.1865228530605915
335,-6.506,0.18559023879528855
336,0.45999999999999996,0.1846622876013121
337,-5.962,0.18373897616330553
338,-6.582000000000001,0.182820281282489
339,-0.5739999999999981,0.18190617987607657
340,-7.9559999999999995,0.18099664897669618
341,-7.9559999999999995,0.1800916657318127
342,3.3240000000000016,0.17919120740315364
343,4.610000000000001,0.17829525136613786
344,1.9459999999999962,0.17740377510930716
345,21.691999999999997,0.17651675623376062
346,12.860000000000003,0.1756341724525918
347,-7.9559999999999995,0.17475600159032884
348,-2.788,0.17388222158237718
349,-0.29599999999999993,0.1730128104744653
350,-7.9559999999999995,0.17214774642209296
351,0.798,0.1712870076899825
352,-6.140000000000001,0.17043057265153258
353,-6.550000000000001,0.16957841978827493
354,-7.61,0.16873052768933355
355,-3.443999999999999,0.1678868750508869
356,-5.406,0.16704744067563246
357,-12.026,0.1662122034722543
358,-6.606,0.16538114245489302
359,7.297999999999998,0.16455423674261854
360,-7.782,0.16373146555890544
361,-6.582000000000001,0.16291280823111093
362,-7.9559999999999995,0.16209824418995536
363,15.717999999999996,0.16128775296900558
364,-6.606,0.16048131420416054
365,-6.574,0.15967890763313974
366,-9.008,0.15888051309497406
367,-7.9559999999999995,0.1580861105294992
368,14.988,0.1572956799768517
369,-6.574,0.15650920157696743
370,-0.8260000000000005,0.1557266555690826
371,12.475999999999999,0.1549480222912372
372,13.198000000000002,0.15417328217978102
373,0.9679999999999995,0.1534024157688821
374,-6.582000000000001,0.1526354036900377
375,-1.7299999999999986,0.1518722266715875
376,-7.9559999999999995,0.15111286553822956
377,-2.2299999999999986,0.15035730121053842
378,-15.361999999999998,0.14960551470448571
379,-7.9559999999999995,0.14885748713096328
380,-7.246,0.14811319969530845
381,29.663999999999998,0.1473726336968319
382,-7.546,0.14663577052834775
383,-6.574,0.14590259167570602
384,-7.6259999999999994,0.1451730787173275
385,5.988000000000001,0.14444721332374086
386,19.776,0.14372497725712216
387,0.8420000000000001,0.14300635237083656
388,-11.661999999999999,0.14229132060898236
389,-0.29599999999999993,0.14157986400593744
390,-7.4559999999999995,0.14087196468590776
391,-10.556000000000001,0.14016760486247823
392,-7.9559999999999995,0.13946676683816583
393,-6.362,0.138769433003975
394,-6.606,0.13807558583895513
395,-7.9559999999999995,0.13738520790976036
396,-1.5439999999999987,0.13669828187021155
397,15.083999999999996,0.13601479046086049
398,-7.593999999999999,0.1353347165085562
399,-6.582000000000001,0.1346580429260134
400,-5.962,0.13398475271138335
401,-7.9559999999999995,0.13331482894782642
402,-6.8020000000000005,0.13264825480308728
403,-6.612,0.13198501352907185
404,-7.863999999999999,0.1313250884614265
405,-6.662000000000002,0.13066846301911936
406,-6.606,0.13001512070402377
407,-6.308,0.12936504510050365
408,-6.212,0.12871821987500112
409,-6.236,0.12807462877562611
410,-6.236,0.12743425563174798
411,-5.918,0.12679708435358925
412,19.445999999999998,0.1261630989318213
413,-0.8020000000000014,0.1255322834371622
414,-5.7700000000000005,0.12490462201997637
415,22.718,0.1242800989098765
416,-10.556000000000001,0.12365869841532712
417,2.3660000000000023,0.12304040492325048
418,-0.29599999999999993,0.12242520289863423
419,-8.806,0.12181307688414106
420,-9.943999999999999,0.12120401149972035
421,-9.008,0.12059799144222175
422,-8.604,0.11999500148501063
423,17.502,0.11939502647758558
424,2.0139999999999976,0.11879805134519765
425,-1.8339999999999979,0.11820406108847166
426,-8.741999999999999,0.1176130407830293
427,-2.533999999999999,0.11702497557911415
428,-7.6579999999999995,0.11643985070121858
429,-6.140000000000001,0.11585765144771248
430,-8.475999999999999,0.11527836319047392
431,20.682,0.11470197137452155
432,-3.7460000000000013,0.11412846151764894
433,-7.9559999999999995,0.1135578192100607
434,-0.29599999999999993,0.11299003011401039
435,4.24,0.11242507996344034
436,18.142000000000003,0.11186295456362313
437,5.643999999999999,0.11130363979080501
438,12.500000000000002,0.11074712159185099
439,5.914,0.11019338598389174
440,-7.6259999999999994,0.10964241905397228
441,-1.1879999999999997,0.10909420695870241
442,-0.29599999999999993,0.1085487359239089
443,-1.1879999999999997,0.10800599224428936
444,32.964,0.10746596228306791
445,-7.634,0.10692863247165257
446,-7.9559999999999995,0.1063939893092943
447,12.475999999999999,0.10586201936274783
448,-7.9559999999999995,0.10533270926593409
449,-9.882000000000001,0.10480604571960442
450,-1.3579999999999988,0.1042820154910064
451,6.4,0.10376060541355137
452,14.382,0.1032418023864836
453,-12.783999999999999,0.10272559337455119
454,-10.142,0.10221196540767843
455,13.818000000000003,0.10170090558064004
456,-2.176,0.10119240105273684
457,-6.106,0.10068643904747315
458,-14.943999999999999,0.10018300685223579
459,-1.3859999999999992,0.0996820918179746
460,-7.9559999999999995,0.09918368135888474
461,-1.1879999999999997,0.09868776295209031
462,-7.9559999999999995,0.09819432413732986
463,-2.176,0.09770335251664321
464,-5.292000000000001,0.09721483575406
465,-1.1879999999999997,0.09672876157528969
466,12.075999999999999,0.09624511776741324
467,5.284000000000001,0.09576389217857617
468,-8.694,0.09528507271768329
469,-2.176,0.09480864735409487
470,-7.9559999999999995,0.0943346041173244
471,-7.6579999999999995,0.09386293109673778
472,-0.8260000000000005,0.09339361644125409
473,-6.212,0.09292664835904782
474,-7.9559999999999995,0.09246201511725258
475,5.643999999999999,0.09199970504166631
476,-7.9559999999999995,0.09153970651645797
477,6.4719999999999995,0.09108200798387568
478,-0.7700000000000014,0.0906265979439563
479,-1.1879999999999997,0.09017346495423652
480,19.672,0.08972259762946533
481,-6.550000000000001,0.089273984641318
482,-6.574,0.0888276147181114
483,-9.008,0.08838347664452084
484,-7.634,0.08794155926129824
485,5.894000000000002,0.08750185146499175
486,-0.7519999999999989,0.08706434220766679
487,-7.9559999999999995,0.08662902049662846
488,-1.588,0.08619587539414532
489,4.816000000000001,0.08576489601717459
490,-7.9559999999999995,0.08533607153708872
491,-7.005999999999999,0.08490939117940327
492,-0.7780000000000005,0.08448484422350626
493,20.65,0.08406242000238873
494,-7.9559999999999995,0.08364210790237678
495,1.9979999999999976,0.0832238973628649
496,-9.953999999999999,0.08280777787605056
497,1.8759999999999994,0.08239373898667031
498,-7.9559999999999995,0.08198177029173696
499,-2.6240000000000006,0.08157186144027828
500,-7.4559999999999995,0.0811640021330769
501,-2.066,0.08075818212241151
502,-6.0939999999999985,0.08035439121179945
503,6.356,0.07995261925574046
504,20.947999999999997,0.07955285615946175
505,17.51,0.07915509187866444
506,39.227999999999994,0.07875931641927113
507,-7.9559999999999995,0.07836551983717477
508,-7.9559999999999995,0.07797369223798889
509,-7.6259999999999994,0.07758382377679894
510,-7.9559999999999995,0.07719590465791494
511,15.584,0.07680992513462537
512,-7.36,0.07642587550895225
513,-7.546,0.07604374613140748
514,-0.8180000000000005,0.07566352740075044
515,-8.734,0.07528520976374668
516,-6.140000000000001,0.07490878371492794
517,6.562000000000003,0.0745342397963533
518,-7.6579999999999995,0.07416156859737154
519,-5.914,0.07379076075438468
520,-6.540000000000001,0.07342180695061275
521,-6.574,0.07305469791585968
522,9.086000000000006,0.07268942442628039
523,-8.450000000000001,0.07232597730414898
524,-6.362,0.07196434741762824
525,-2.622,0.0716045256805401
526,-7.335999999999999,0.0712465030521374
527,-7.546,0.0708902705368767
528,0.06600000000000017,0.07053581918419231
529,13.494000000000002,0.07018314008827135
530,-7.61,0.06983222438783
531,-6.582000000000001,0.06948306326589085
532,-5.914,0.0691356479495614
533,-6.606,0.06878996970981359
534,-7.061999999999999,0.06844601986126451
535,-6.140000000000001,0.06810378976195819
536,-6.708,0.0677632708131484
537,-6.606,0.06742445445908266
538,-0.29599999999999993,0.06708733218678724
539,-1.3479999999999999,0.0667518955258533
540,-7.9559999999999995,0.06641813604822402
541,-6.550000000000001,0.0660860453679829
542,2.874000000000004,0.06575561514114299
543,11.230000000000004,0.06542683706543727
544,-7.9559999999999995,0.06509970288011008
545,-7.9559999999999995,0.06477420436570952
546,7.440000000000001,0.06445033334388098
547,-9.992,0.06412808167716157
548,9.861999999999997,0.06380744126877576
549,4.596000000000002,0.06348840406243188
550,-5.942,0.06317096204211972
551,-8.248,0.06285510723190912
552,-1.1659999999999995,0.06254083169574957
553,4.324000000000002,0.062228127537270826
554,-8.521999999999998,0.06191698689958447
555,2.8740000000000006,0.061607401965086545
556,-7.805999999999999,0.06129936495526111
557,4.6640000000000015,0.0609928681304848
558,-6.540000000000001,0.060687903789832374
559,-6.540000000000001,0.06038446427088321
560,5.972000000000001,0.06008254194952879
561,-5.926,0.05978212923978115
562,-6.574,0.05948321859358224
563,-6.574,0.05918580250061433
564,-5.962,0.058889873488111255
565,-0.9879999999999997,0.058595424120670696
566,2.0699999999999985,0.05830244700006734
567,-6.308,0.058010934765067
568,-5.7700000000000005,0.05772088009124167
569,-7.35,0.05743227569078546
570,-6.582000000000001,0.05714511431233153
571,9.677999999999997,0.05685938874076987
572,-6.582000000000001,0.056575091797066025
573,15.176000000000002,0.056292216338080694
574,-0.9299999999999997,0.05601075525639029
575,-6.582000000000001,0.05573070148010834
576,-3.0540000000000003,0.0554520479727078
577,7.8020000000000005,0.05517478773284426
578,-0.96,0.05489891379418004
579,-8.186,0.05462441922520914
580,0.8259999999999996,0.0543512971290831
581,-6.606,0.05407954064343768
582,-7.9559999999999995,0.05380914294022049
583,-0.7140000000000004,0.05354009722551939
584,0.12399999999999967,0.05327239673939179
585,-7.9559999999999995,0.053006034755694834
586,-8.774000000000001,0.052741004581916356
587,0.18599999999999905,0.052477299559006776
588,-9.008,0.052214913061211746
589,-7.6259999999999994,0.05195383849590569
590,-7.9559999999999995,0.05169406930342616
591,-7.9559999999999995,0.05143559895690903
592,-1.6340000000000012,0.051178420962124486
593,-4.877999999999999,0.05092252885731386
594,-7.6259999999999994,0.05066791621302729
595,0.19399999999999995,0.05041457663196215
596,-7.9559999999999995,0.050162503748802344
597,5.84,0.05
598,-2.2299999999999995,0.05
599,-7.9559999999999995,0.05
600,5.782000000000002,0.05
601,-0.29599999999999993,0.05
602,-1.6979999999999995,0.05
603,-2.0379999999999985,0.05
604,0.5960000000000001,0.05
605,-9.008,0.05
606,-2.8999999999999986,0.05
607,-0.17400000000000038,0.05
608,-0.3899999999999997,0.05
609,-0.29599999999999993,0.05
610,-7.634,0.05
611,0.6200000000000001,0.05
612,-2.5199999999999987,0.05
613,6.072,0.05
614,-0.39999999999999947,0.05
615,8.650000000000002,0.05
616,0.8259999999999996,0.05
617,-0.29599999999999993,0.05
618,4.452000000000001,0.05
619,6.496,0.05
620,-7.9559999999999995,0.05
621,-0.29599999999999993,0.05
622,12.475999999999999,0.05
623,7.419999999999999,0.05
624,-3.6559999999999997,0.05
625,-7.9559999999999995,0.05
626,-1.8860000000000001,0.05
627,-7.9559999999999995,0.05
628,25.592,0.05
629,-12.52,0.05
630,-2.496,0.05
631,13.825999999999997,0.05
632,-3.9799999999999995,0.05
633,-7.9559999999999995,0.05
634,-7.9559999999999995,0.05
635,4.785999999999998,0.05
636,-2.496,0.05
637,-2.3359999999999985,0.05
638,-7.9559999999999995,0.05
639,3.4780000000000024,0.05
640,5.483999999999999,0.05
641,20.073999999999998,0.05
642,12.997999999999998,0.05
643,5.123999999999999,0.05
644,4.240000000000001,0.05
645,-2.176,0.05
646,-0.29599999999999993,0.05
647,-2.176,0.05
648,-10.155999999999999,0.05
649,-8.75,0.05
650,-7.9559999999999995,0.05
651,5.102000000000002,0.05
652,-2.3359999999999985,0.05
653,-7.9559999999999995,0.05
654,-1.1879999999999997,0.05
655,-7.9559999999999995,0.05
656,5.643999999999999,0.05
657,5.050000000000001,0.05
658,5.444000000000001,0.05
659,5.086,0.05
660,-7.9559999999999995,0.05
661,19.990000000000002,0.05
662,2.0260000000000007,0.05
663,-1.1879999999999997,0.05
664,-0.29599999999999993,0.05
665,-0.4559999999999995,0.05
666,-8.236,0.05
667,5.750000000000001,0.05
668,12.025999999999998,0.05
669,-1.474000000000001,0.05
670,22.246000000000006,0.05
671,4.159999999999999,0.05
672,-9.008,0.05
673,4.8420000000000005,0.05
674,-4.32,0.05
675,-8.774000000000001,0.05
676,10.727999999999998,0.05
677,-9.934,0.05
678,-1.1879999999999997,0.05
679,-9.008,0.05
680,15.003999999999994,0.05
681,0.5960000000000001,0.05
682,-7.9559999999999995,0.05
683,-8.741999999999999,0.05
684,5.643999999999999,0.05
685,12.214,0.05
686,-8.474,0.05
687,-0.7519999999999989,0.05
688,13.272,0.05
689,14.645999999999999,0.05
690,-7.6259999999999994,0.05
691,-7.9559999999999995,0.05
692,-9.76,0.05
693,19.529999999999994,0.05
694,14.922,0.05
695,-1.1879999999999997,0.05
696,-9.92,0.05
697,-2.3359999999999985,0.05
698,-7.9559999999999995,0.05
699,-7.9559999999999995,0.05
700,4.246000000000002,0.05
701,-6.582000000000001,0.05
702,4.570000000000002,0.05
703,-15.825999999999997,0.05
704,-8.946,0.05
705,7.516,0.05
706,15.476000000000004,0.05
707,7.516,0.05
708,-1.1879999999999997,0.05
709,-7.9559999999999995,0.05
710,-8.532,0.05
711,-1.1879999999999997,0.05
712,-4.024,0.05
713,10.192,0.05
714,-7.9559999999999995,0.05
715,-2.3359999999999985,0.05
716,-1.588,0.05
717,-7.9559999999999995,0.05
718,4.794000000000002,0.05
719,-11.328,0.05
720,-7.9559999999999995,0.05
721,-2.3359999999999985,0.05
722,4.3999999999999995,0.05
723,9.650000000000004,0.05
724,-7.9559999999999995,0.05
725,14.902,0.05
726,-8.546,0.05
727,6.1179999999999986,0.05
728,-3.0900000000000003,0.05
729,-2.3359999999999985,0.05
730,-7.9559999999999995,0.05
731,-7.9559999999999995,0.05
732,-7.9559999999999995,0.05
733,-7.9559999999999995,0.05
734,10.087999999999997,0.05
735,-9.09,0.05
736,-7.9559999999999995,0.05
737,6.4719999999999995,0.05
738,-7.9559999999999995,0.05
739,-1.1879999999999997,0.05
740,-0.29599999999999993,0.05
741,6.993999999999999,0.05
742,-0.5600000000000005,0.05
743,1.8839999999999968,0.05
744,0.21799999999999908,0.05
745,-7.9559999999999995,0.05
746,7.017999999999999,0.05
747,-1.1879999999999997,0.05
748,15.384000000000004,0.05
749,-1.1879999999999997,0.05
750,-9.008,0.05
751,7.017999999999999,0.05
752,5.864000000000001,0.05
753,-0.7199999999999989,0.05
754,27.113999999999997,0.05
755,-7.9559999999999995,0.05
756,0.056000000000001826,0.05
757,-1.798000000000001,0.05
758,-9.008,0.05
759,-7.9559999999999995,0.05
760,-0.1620000000000008,0.05
761,-7.947999999999999,0.05
762,5.806000000000001,0.05
763,-7.9559999999999995,0.05
764,15.609999999999998,0.05
765,-9.527999999999999,0.05
766,-3.419999999999998,0.05
767,-8.75,0.05
768,13.857999999999997,0.05
769,-8.774000000000001,0.05
770,-1.1879999999999997,0.05
771,-2.3359999999999985,0.05
772,14.379999999999997,0.05
773,-14.725999999999999,0.05
774,19.471999999999994,0.05
775,-7.9559999999999995,0.05
776,-0.29599999999999993,0.05
777,4.558,0.05
778,-3.419999999999998,0.05
779,4.734000000000002,0.05
780,-9.008,0.05
781,-9.828,0.05
782,-3.419999999999998,0.05
783,-6.140000000000001,0.05
784,5.324000000000001,0.05
785,20.489999999999995,0.05
786,-7.9559999999999995,0.05
787,-1.1879999999999997,0.05
788,-1.1879999999999997,0.05
789,-2.3359999999999985,0.05
790,-1.3479999999999999,0.05
791,-2.7159999999999984,0.05
792,0.524,0.05
793,-8.628,0.05
794,-7.9559999999999995,0.05
795,-9.008,0.05
796,0.19399999999999995,0.05
797,-1.3479999999999999,0.05
